id,name,time,lat,lng
3151,万州区牌楼街道清明路,1580659200,30.804244,108.377493
3152,万州区牌楼街道金泉阳光花园小区,1581177600,30.780416,108.401618
3153,万州区甘宁镇围灯村,1581177600,30.644818,108.329571
3154,万州区百安坝街道万川大道,1581177600,30.773606,108.449713
3155,万州区百安坝街道上海大道,1581177600,30.769675,108.451827
3156,万州区百安坝街道安庆路,1580659200,30.765059,108.448358
3157,万州区钟鼓楼街道北山鸡冠梁一巷,1581177600,30.829570,108.394990
3158,万州区钟鼓楼街道桑树坪社区,1581177600,30.829570,108.394990
3159,万州区钟鼓楼街道棉花地外贸车队2栋,1580918400,30.829570,108.394990
3160,万州区钟鼓楼街道海洋馆,1581177600,30.831476,108.396532
3161,万州区钟鼓楼街道清江上城,1581177600,30.825258,108.393968
3162,万州区钟鼓楼街道陶家坪,1580659200,30.829570,108.394990
3163,万州区长坪乡大树村,1580659200,30.416210,108.266765
3164,万州区长坪乡弹子村,1581177600,30.446858,108.302181
3165,万州区长坪乡长坪乡长坪社区,1580918400,30.446073,108.259779
3166,万州区长滩镇羊渠街,1580659200,30.744069,108.616115
3167,万州区陈家坝街道中恒江南第一城,1581177600,30.818692,108.415410
3168,万州区陈家坝街道江南大道,1580659200,30.810422,108.413596
3169,万州区高笋塘街道白岩书院,1580659200,30.813276,108.383437
3170,万州区龙都街道汇景苑小区,1581177600,30.768701,108.418128
3171,九龙坡区华岩镇恒景天苑小区,1580659200,29.458698,106.443851
3172,九龙坡区华庆路华龙家园2期,1580659200,29.471269,106.451448
3173,九龙坡区九龙镇万科西城,1581004800,29.513451,106.503326
3174,九龙坡区九龙镇朵力名都,1581004800,29.500049,106.489975
3175,九龙坡区二郎街道云湖绿岛,1581004800,29.512641,106.496394
3176,九龙坡区二郎街道同心家园,1581004800,29.521517,106.475240
3177,九龙坡区二郎街道晋愉V时代,1581004800,29.512409,106.464937
3178,九龙坡区华岩镇华宇锦绣花城,1581004800,29.441501,106.449761
3179,九龙坡区华岩镇恒大雅苑,1581004800,29.445001,106.453739
3180,九龙坡区华岩镇田坝乔鹤佳苑,1581004800,29.468059,106.441693
3181,九龙坡区渝州路街道科园一路喜盈门食府,1581004800,29.535371,106.492054
3182,九龙坡区石桥铺街道隆鑫花漾四季,1581004800,29.530230,106.469255
3183,九龙坡区石桥铺街道雨林商都,1581004800,29.535525,106.488641
3184,九龙坡区陈家坪石杨村石桥铺街道,1581004800,29.526186,106.495321
3185,九龙坡区中梁山街道华龙家园,1581177600,29.470729,106.450990
3186,奉节县夔门街道宝塔坪陈家包11栋,1580659200,31.161691,109.211718
3187,奉节县大树镇凤仙村4组,1580659200,31.191135,109.390840
3188,奉节县安坪镇广营村9组,1580659200,30.905878,109.350681
3189,奉节县永安街道金橙街58号,1580659200,31.019097,109.469694
3190,奉节县西部新区飞洋世纪城,1580659200,31.030775,109.422239
3191,奉节县安坪镇下坝村1组,1581004800,30.918495,109.315759
3192,奉节县安坪镇合一村1组,1581004800,30.911824,109.293944
3193,巫溪县上磺,1580659200,31.329441,109.465283
3194,巫溪县土城,1580659200,31.404879,109.576563
3195,巫溪县宁河街道,1580659200,31.403444,109.636913
3196,巫溪县文峰,1580659200,31.404879,109.576563
3197,江津区半岛明珠,1580659200,29.286484,106.284233
3198,荣昌区昌元街道怡和花苑,1580659200,29.412504,105.597575
3199,荣昌区广顺街道天常村11组,1581177600,29.348941,105.540203
3200,荣昌区昌元街道海棠路265号,1581177600,29.414299,105.606490
3201,荣昌区昌元街道玉屏二街24号,1581177600,29.411571,105.602666
3202,荣昌区清升镇古佛山社区2组,1580659200,29.303911,105.534433
3203,大足区通桥街道茅店社区,1580745600,29.524958,105.777643
3204,大足区邮亭镇金地阳光小区,1580745600,29.433877,105.749530
3205,大足区邮亭镇新利村,1580745600,29.396130,105.758714
3206,大足区绿地海棠湾小区,1580918400,29.684994,105.755704
3207,梁平区屏锦镇柏树村3组,1580745600,30.577602,107.515019
3208,梁平区梁山街道石马山南一段,1580745600,30.678310,107.809042
3209,梁平区双桂街道明珠上海城,1581177600,30.655186,107.774707
3210,梁平区文化镇新中街30号,1580745600,30.817662,107.786058
3211,梁平区蟠龙镇义和村3组,1581177600,30.615201,107.835320
3212,梁平区蟠龙镇聚水村7组,1581177600,30.620088,107.853232
3213,铜梁区南城街道龙都路400号,1580745600,29.845889,106.054294
3214,铜梁区吕街道沙心村19组,1580745600,29.861455,106.169197
3215,铜梁区大庙镇长安街,1580745600,29.646528,106.080588
3216,铜梁区巴川街道中南路55号,1580745600,29.849041,106.066198
3217,铜梁区巴川街道白龙花园,1580745600,29.830174,106.064109
3218,万盛经开区万东镇,1580918400,28.962966,106.933034
3219,丰都县三合街道船舶公司宿舍,1580832000,29.872843,107.737394
3220,丰都县三合街道滨江东路二支路,1580918400,29.875916,107.743040
3221,丰都县三合街道东升路下段,1581177600,29.872843,107.737394
3222,丰都县三合街道南天湖西路,1581177600,29.865182,107.731504
3223,丰都县三合街道雪玉路一支路,1581177600,29.872843,107.737394
3224,丰都县三合街道雪玉路世纪花园,1580918400,29.862790,107.736698
3225,丰都县三合街道雪玉路金山佳园小区,1580918400,29.867109,107.746285
3226,丰都县兴龙镇春花山村三组,1581177600,30.050613,107.569322
3227,丰都县树人镇文庙街,1581177600,30.225623,107.715076
3228,合川区柏树街如家酒店,1580745600,29.997108,106.273452
3229,合川区涞滩镇双龙湖两塘村,1580745600,30.168571,106.427638
3230,合川区燕窝镇梅垭村10组,1580745600,30.318663,106.091804
3231,合川区蟠龙路222号,1580745600,30.008310,106.274625
3232,合川区钱塘镇会龙高石村13社,1580745600,30.201910,106.383711
3233,合川区钱塘镇灰坝村2组,1580745600,30.188558,106.326025
3234,合川区钱塘镇长安新村,1580745600,30.207247,106.360658
3235,垫江县桂阳街道南滨师苑小区,1580745600,30.322747,107.343672
3236,垫江县坪山镇九龙社区7组,1580918400,30.052711,107.410072
3237,垫江县普顺镇东风村5组,1581177600,30.433656,107.622325
3238,垫江县普顺镇红岩村3组,1580745600,30.450613,107.575619
3239,垫江县曹回镇莲花村7组,1581177600,30.398909,107.486234
3240,垫江县桂阳街道多泓尚城小区,1580745600,30.318471,107.340497
3241,垫江县桂阳街道盛世华都,1581177600,30.334784,107.346637
3242,垫江县砚台镇白云村6组,1580745600,30.155515,107.289122
3243,垫江县黄沙镇长红居委3组,1580745600,30.273704,107.387611
3244,城口县坪坝镇前进村4组,1580832000,32.027567,108.493913
3245,城口县沿河乡红岩村4组,1580832000,32.063723,108.407324
3246,巫山县抱龙镇桃花街,1580745600,30.948160,110.017846
3247,巫山县骡坪镇玉水村,1580745600,31.190680,110.136111
3248,巫山县高唐街道中央王府2号楼,1580745600,31.088116,109.884487
3249,巫山县高唐街道平湖路394号,1580745600,31.093042,109.899376
3250,巴南区南泉街道虎啸村,1580918400,29.417900,106.606118
3251,巴南区龙洲湾街道碧海湾小区,1580918400,29.407810,106.549377
3252,彭水县岩东乡堰塘村12组,1580832000,29.289451,108.247993
3253,忠县任家镇任家村,1580745600,30.142883,107.880627
3254,忠县忠州街道公安局宿舍楼,1580745600,30.298963,108.048453
3255,忠县拔山镇政府隔壁居民楼,1580745600,30.313171,107.736610
3256,忠县石宝镇石宝街鼎都花园小区,1581004800,30.426978,108.203654
3257,武隆区长坝镇何家村廖家嘴组,1580918400,29.337820,107.486471
3258,江北区中海北滨一号天赋花园小区,1580918400,29.566832,106.497080
3259,江北区五江路光华龙都小区,1580918400,29.585496,106.569401
3260,江北区健安路南桥寺聚慧雅苑小区,1580918400,29.594882,106.484923
3261,江北区兴竹路鹏润蓝海C区,1580918400,29.567944,106.533529
3262,江北区北城3路融景城丽苑小区,1580918400,29.579820,106.563144
3263,江北区北滨一路招商江湾城小区,1580918400,29.567018,106.542477
3264,江北区国惠路农场国奥村3期,1580918400,29.599196,106.463686
3265,江北区大石坝街道下石门253号,1580918400,29.571011,106.491232
3266,江北区海尔路鲁能星城小区八街区,1580918400,29.603193,106.571478
3267,江北区渝北三村龙湖枫香庭小区,1580918400,29.584749,106.541915
3268,江北区盘溪路南桥寺维丰南桥小区,1580918400,29.594497,106.490368
3269,江北区红土地100号,1580918400,29.587441,106.562358
3270,江北区华新街桥北社区261号,1581004800,29.570316,106.535480
3271,江北区建新东路银泰新苑小区,1581004800,29.581434,106.545086
3272,沙坪坝区井口街道新升南溪园小区,1580918400,29.630779,106.450209
3273,沙坪坝区陈家桥街道金科天宸,1580832000,29.622930,106.371252
3274,沙坪坝区陈家桥街道龙湖好城时光小区,1580918400,29.616725,106.372850
3275,涪陵区南沱镇红碑村,1580832000,29.830790,107.572387
3276,涪陵区马武镇均田村,1580832000,29.596799,107.324404
3277,渝中区七星岗街道领事岗,1580918400,29.559081,106.573483
3278,渝中区上清寺街道交通巷,1580918400,29.566099,106.554495
3279,渝中区上清街道学田湾正街,1580918400,29.565573,106.556649
3280,渝中区化龙桥街道嘉韵山水城,1580918400,29.555168,106.530685
3281,渝中区大坪街道和泓江山国际,1580918400,29.547326,106.534116
3282,渝中区大溪沟街道龙泉花园,1580918400,29.571475,106.560004
3283,渝中区石油路街道恒大名都,1580918400,29.547947,106.512904
3284,渝中区菜园坝街道民新花园,1580918400,29.542161,106.534547
3285,渝中区菜园坝街道江屿朗廷,1580918400,29.543012,106.534684
3286,渝中区南纪门街道蔡家石堡7号,1581004800,29.557921,106.575272
3287,潼南区梓潼街道健能绿都,1580745600,30.157800,105.836420
3288,潼南区梓潼街道华夏天宇,1580745600,30.174889,105.839130
3289,潼南区古溪镇狮桥村,1581004800,30.320009,105.976670
3290,璧山区丁家街道,1580745600,29.411498,106.156918
3291,璧山区七塘镇,1580745600,29.784195,106.292378
3292,璧山区璧城街道,1580745600,29.599200,106.230145
3293,綦江区文龙街道优山美地,1580745600,29.037710,106.667318
3294,綦江区文龙街道德信小区,1580745600,29.050960,106.652413
3295,綦江区文龙街道景秀江山,1580745600,29.040541,106.646675
3296,綦江区文龙街道枫丹小区,1580745600,29.052686,106.651359
3297,綦江区文龙街道金兰街康瑞苑,1580745600,29.046785,106.656472
3298,綦江区石角镇欧家村,1580745600,28.879342,106.793043
3299,綦江区文龙街道普惠尚城名都,1580918400,29.042090,106.665871
3300,綦江区古南街道南门路134号4栋,1581004800,29.024266,106.661591
3301,长寿区葛兰镇张家堡,1580832000,30.003081,107.096526
3302,长寿区云集镇华福街36号,1581177600,29.922600,107.355871
3303,长寿区云集镇华茂街,1581177600,29.920996,107.353663
3304,长寿区云集镇大胜村2组,1581177600,29.936391,107.347045
3305,长寿区凤城街道关口村1栋,1581177600,29.827576,107.091262
3306,长寿区凤城街道创业街1巷1栋,1581177600,29.840058,107.080557
3307,长寿区葛兰镇张家堡2栋,1581177600,30.003081,107.096526
3308,长寿区葛兰镇枣子街692号,1581177600,30.040988,107.130091
3309,长寿区邻封镇庙山村1组,1581177600,29.882300,107.157843
3310,长寿区长寿湖镇曙光街,1581177600,29.911920,107.246873
3311,两江新区人和街道万科悦峰三期,1580918400,29.649292,106.546115
3312,两江新区人和街道华夏城,1580918400,29.625300,106.543082
3313,两江新区人和街道爱琴庄园,1580918400,29.643216,106.550094
3314,两江新区人和街道龙寿路1028号,1580918400,29.631734,106.544321
3315,两江新区大竹林街道万科缇香郡,1580918400,29.626190,106.528903
3316,两江新区天宫殿街道亚热带雅苑,1580918400,29.610141,106.563401
3317,两江新区天宫殿街道力帆枫樾,1580918400,29.606156,106.548613
3318,两江新区天宫殿街道动力国际B座,1580918400,29.610048,106.560228
3319,两江新区天宫殿街道荣鼎国际,1580918400,29.616135,106.525846
3320,两江新区金山街道奥林匹克花园7期,1580918400,29.668012,105.891452
3321,两江新区金山街道叠彩城,1581177600,29.668012,105.891452
3322,云阳区农坝镇龙堰社区龙泉北路,1580659200,31.378717,108.747056
3323,云阳区南溪镇丽城小区,1581004800,31.121082,108.826730
3324,云阳区南溪镇塔棚村,1581004800,31.109638,108.938432
3325,云阳区南溪镇新云村,1580659200,31.121082,108.826730
3326,云阳区双江街道云江大道梨园社区,1580659200,30.944820,108.726406
3327,云阳区双江街道北部新区桂湾路,1581004800,30.946412,108.710371
3328,云阳区宝坪镇凤凰村,1581004800,30.940343,108.915423
3329,云阳区宝坪镇双坝村,1580659200,30.919252,108.918474
3330,云阳区宝坪镇江南村,1581004800,30.947242,108.897918
3331,云阳区新津乡作坊村,1580659200,30.923217,109.000576
3332,云阳区普安乡佛手村,1581004800,30.863569,108.885931
3333,云阳区水口镇宫观路,1580659200,31.009179,108.775712
3334,云阳区江口镇和平社区,1581004800,31.227846,108.803316
3335,云阳区江口镇帆水社区,1581004800,31.227846,108.803316
3336,云阳区江口镇滨河社区,1580659200,31.224328,108.806110
3337,云阳区盘龙街道永兴路,1580659200,30.910472,108.723994
3338,云阳区青龙街道白鹤社区五同路,1580659200,30.932172,108.725490
3339,云阳区高阳镇桂林村,1580659200,31.127931,108.701598
3340,云阳区高阳镇荣华社区青乐路,1581004800,31.101480,108.687883
3341,云阳区黄石镇兴旺路,1580659200,31.004448,108.728494
3342,云阳区龙角镇木虎村,1581004800,30.809711,108.877856
3343,南岸区天文街道城南家园五组团,1580918400,29.521842,106.660340
3344,南岸区海棠街道聚丰江山里小区,1580745600,29.548806,106.596499
3345,南岸区长生桥镇富翔花园,1580918400,29.513037,106.674453
3346,南岸区龙门浩街道天水伴山居,1580918400,29.553343,106.604678
3347,大渡口区大堰二村朵力欣元小区,1581004800,29.495576,106.496005
3348,大渡口区春晖路街道柏华小区,1581004800,29.473530,106.485712
3349,渝北区双龙湖街道北湖路119号,1581004800,29.716279,106.628489
3350,渝北区回兴街道复地花屿城C区,1581004800,29.680413,106.622290
3351,渝北区龙塔街道兴盛大道荣升锦瑟华年小区,1581004800,29.593268,106.552668
3352,渝北区龙塔街道渝鲁大道兴馨嘉园小区,1581004800,29.607546,106.565766
3353,渝北区龙塔街道黄泥塝金玉满堂小区,1581004800,29.599650,106.542767
3354,渝北区龙塔街道黄泥磅佳华世纪新城A区,1581004800,29.594596,106.538204
3355,渝北区龙山街道安泰佳苑小区,1581004800,29.590021,106.501362
3356,渝北区龙山街道龙湖紫都城小区,1581004800,29.592535,106.502613
3357,渝北区龙山街道龙脊路石油小区,1581004800,29.626836,106.542361
3358,渝北区龙溪街道松牌路拿铁城小区,1581004800,29.598034,106.521816
3359,渝北区龙溪街道金龙路268号,1581004800,29.596277,106.525797
3360,开州区丰乐街道迎仙二环路望江大楼,1580918400,31.211223,108.437645
3361,开州区云枫街道云枫苑,1580918400,31.171391,108.379968
3362,开州区厚坝镇复兴街,1580918400,31.098147,108.236708
3363,开州区厚坝镇青坪村,1580918400,31.244581,108.522123
3364,开州区岳溪镇邮政街,1580918400,30.916759,108.175796
3365,开州区文峰街道中吉社区,1580918400,31.179732,108.434081
3366,开州区文峰街道侨城半岛,1580918400,31.182124,108.423803
3367,开州区文峰街道吉祥佳苑,1580918400,31.180676,108.437711
3368,开州区文峰街道金科天湖印,1580918400,31.187104,108.440514
3369,开州区汉丰街道中央国际二组团,1580918400,31.178695,108.409662
3370,开州区汉丰街道盛山社区北环路,1580918400,31.195061,108.418204
3371,开州区白鹤街道登云村,1580918400,31.263226,108.528799
3372,开州区赵家街道凤翔街食品站,1580918400,31.091353,108.434592
3373,开州区赵家街道茶竹村,1580918400,31.015265,108.422952
3374,开州区赵家街道裕华街,1580918400,31.092799,108.433802
3375,开州区铁桥镇银桥社区南湖街,1580918400,31.042331,108.133099
3376,黔江区正阳街道天生湖万丽城,1581004800,29.473253,108.813361
3377,黔江区石会镇黎明村7组,1581004800,29.578623,108.614138
3378,石柱县万安街道城南花园,1580659200,29.990814,108.115937
3379,石柱县南宾街道汇景龙湾,1580659200,30.002358,108.145654
3380,石柱县西沱镇云南路,1581177600,30.405663,108.213501
3381,石柱县西沱镇双桥居委双桥组,1580659200,30.405369,108.220897
3382,石柱县西沱镇双桥居委罗家湾,1580659200,30.405369,108.220897
3383,石柱县西沱镇商业街,1580659200,30.405369,108.220897
3384,石柱县西沱镇月台南路,1581177600,30.405410,108.217465
3385,石柱县西沱镇玉石村大墙院组,1580659200,30.400966,108.223125
3386,酉阳县铜鼓镇清泉村,1581177600,28.783042,108.651884
3387,鄠邑区余下街道惠南小区,1580572800,34.061922,108.634439
3388,鄠邑区玉蝉街办曲抱村,1580572800,34.101202,108.577469
3389,纳雍县乐治镇,1580745600,26.838816,105.478612
3390,大方县红旗街道,1580745600,27.149291,105.614835
3391,大方县顺德街道,1580745600,27.162312,105.595866
3392,赫章县妈姑镇,1580745600,26.971094,104.568395
3393,赫章县白果街道,1580745600,27.112266,104.699213
3394,七星关区撒拉溪镇,1580832000,27.202457,105.048082
3395,黔西县素朴镇百花村,1581004800,26.996288,106.354060
3396,南明区太慈社区,1580745600,26.560091,106.689179
3397,南明区花果社区,1580745600,26.570426,106.694514
3398,南明区太慈桥兆基新王府,1580918400,26.563503,106.693952
3399,南明区花果园K区,1581177600,26.562005,106.685879
3400,修文县小箐镇,1580832000,26.940437,106.536907
3401,花溪区瑞华社区万科大都会,1580918400,26.527235,106.719251
3402,观山湖区军阅国际酒店,1581004800,26.617565,106.613744
3403,白云区云城街道阀门厂,1581177600,26.680716,106.658344
3404,仁怀市九仓镇,1580745600,27.700853,106.067874
3405,道真县忠信镇民星村,1580918400,28.939690,107.719258
3406,道真县玉溪镇新城社区迎江一号,1580918400,28.869417,107.615046
3407,道真县玉溪镇永城社区,1581004800,28.882950,107.609559
3408,道真县玉溪镇新城社区,1581091200,28.869417,107.615046
3409,凤冈县龙泉镇第四中学旁,1581091200,27.955829,107.713996
3410,黄果树旅游区黄果树镇,1580832000,26.014993,105.686946
3411,普定县马官镇余官村,1581004800,26.216755,105.805251
3412,钟山区凤凰社区派华新都,1581177600,26.568865,104.915247
3413,天柱县渡马乡岩门村,1581177600,26.975994,109.305402
3414,天柱县白市镇,1580832000,26.975209,109.455200
3415,贵定县云雾镇,1580745600,26.224349,107.086619
3416,贵定县金南街道庆熙社区锦江华府,1581004800,26.587275,107.243381
3417,义龙新区顶效街道,1580745600,25.162789,105.009333
3418,义龙新区顶效镇,1580745600,25.165728,105.009087
3419,兴仁市波阳镇杨柳井村,1581091200,25.746190,105.375664
3420,江口县闵孝镇鱼良溪村,1581177600,27.663688,108.720085
3421,桥西区建胜路,1580659200,38.026146,114.508713
3422,桥西区新华西路,1580659200,38.054332,114.476517
3423,献县十五级乡西杨村,1580486400,38.280992,116.253348
3424,尚义县南壕堑镇,1580745600,41.093908,113.996342
3425,桥西区美居丽景小区,1580745600,40.828380,114.873234
3426,双流区太禾水晶城,1580918400,30.584456,104.012878
3427,双流区瞿上酒店,1580918400,30.578756,103.892836
3428,双流区西南民族大学专家楼,1580918400,30.572575,103.975621
3429,大邑县圣桦城,1580918400,30.574127,103.519241
3430,大邑县沙渠街道双河小区,1580918400,30.534892,103.747096
3431,大邑县陶然居,1580918400,30.600184,103.536895
3432,天府新区蜀郡,1580918400,30.535726,104.065956
3433,天府新区青南美湾,1580918400,30.498945,104.092295
3434,天府新区麓山国际圣芭芭拉,1580918400,30.484225,104.105497
3435,天府新区海伦春天,1581004800,30.492907,104.050820
3436,天府新区锦华苑,1581091200,30.726053,104.285926
3437,成华区全季酒店,1580918400,30.658006,104.086180
3438,成华区八里阳光,1580918400,30.687913,104.113350
3439,成华区四季康成酒店,1580918400,30.659896,104.095985
3440,成华区枫景雅居,1580918400,30.655879,104.119519
3441,成华区枫祥苑,1580918400,30.678529,104.129211
3442,成华区香木林花园,1580918400,30.684609,104.115894
3443,成华区高逸酒店,1580918400,30.658856,104.117097
3444,武侯区中海常春藤花园,1580918400,30.658991,104.023267
3445,武侯区中粮祥云,1580918400,30.635722,104.013515
3446,武侯区临江路8号院,1580918400,30.650077,104.078805
3447,武侯区武侯国际花园,1580918400,30.642038,104.022937
3448,武侯区双楠花园小区,1581004800,30.647839,104.038292
3449,武侯区玉洁苑,1581177600,30.629659,104.065213
3450,温江区丽晶公馆,1580918400,30.694767,103.876967
3451,温江区合能珍宝琥珀,1580918400,30.676782,103.895729
3452,温江区学府尚郡,1581177600,30.680304,103.819810
3453,简阳市东方威尼斯,1580918400,30.381917,104.565277
3454,简阳市京龙江水湾,1581004800,30.407738,104.555116
3455,邛崃市道佐乡竹韵山居,1580918400,30.313605,103.288162
3456,郫都区桃园柳岸,1580918400,30.820258,103.884328
3457,郫都区绿地国际花都三期,1580918400,30.792894,103.903191
3458,郫都区花样年龙年国际,1580918400,30.816559,103.873877
3459,郫都区逸树美家,1580918400,30.890314,103.928915
3460,郫都区龙城国际4期,1580918400,30.777901,103.947728
3461,金堂县泰康尚境,1580918400,30.865812,104.427036
3462,金堂县金都华府二期,1581091200,30.866418,104.406764
3463,金牛区天鑫花园,1580918400,30.705086,104.051507
3464,金牛区尚锦城,1580918400,30.695210,104.089279
3465,金牛区懋园,1580918400,30.696052,104.055296
3466,金牛区朝阳朗香广场,1580918400,30.697356,104.050985
3467,金牛区檀香花园,1580918400,30.710302,104.015607
3468,金牛区水韵天府,1580918400,30.725787,104.073625
3469,金牛区金都苑,1580918400,30.708082,104.068497
3470,金牛区龙湖源著,1580918400,30.720126,103.987886
3471,金牛区金沙国际,1581177600,30.694284,104.015200
3472,锦江区华民逸园,1580918400,30.664412,104.093111
3473,锦江区时代豪庭,1580918400,30.652702,104.095410
3474,锦江区望江锦园,1580918400,30.631773,104.122311
3475,锦江区熙宝酒店,1580918400,30.657318,104.084971
3476,锦江区罗兰酒店,1580918400,30.658874,104.079450
3477,锦江区锦江城市花园三期,1580918400,30.603865,104.153726
3478,锦江区星雅花园,1581177600,30.656966,104.092101
3479,青白江区天府欧城,1580918400,30.899561,104.262687
3480,青白江区川化一村,1580918400,30.881807,104.276458
3481,青白江区攀成钢医院宿舍,1580918400,30.877105,104.273795
3482,青白江区青江华庭,1580918400,30.889104,104.253994
3483,青羊区万科金色领域,1580918400,30.673142,103.970766
3484,青羊区世纪金沙,1580918400,30.689088,104.006467
3485,青羊区俊发时光俊园,1580918400,30.678853,103.963782
3486,青羊区浣花香,1580918400,30.666619,104.045562
3487,青羊区瑞景光华,1580918400,30.671972,104.000992
3488,高新区中德英伦联邦,1580918400,30.529366,104.086011
3489,高新区中海九号公馆,1580918400,30.585860,104.055069
3490,高新区中海城南1号,1580918400,30.584907,104.064504
3491,高新区嘉好弗斯达酒店,1580918400,30.417376,104.553826
3492,高新区天府长城柏南郡,1580918400,30.600517,104.082872
3493,高新区成达佳园,1580918400,30.558433,104.083593
3494,高新区招商玺悦,1580918400,30.579986,104.078865
3495,高新区时代锦城酒店,1580918400,30.607820,104.083516
3496,高新区景熙酒店,1580918400,30.643796,104.037853
3497,高新区神仙树大院4期,1580918400,30.623521,104.050004
3498,高新区维也纳国际酒店,1580918400,30.682343,103.978172
3499,高新区蒂梵尼,1580918400,30.519227,104.081371
3500,高新区龙湖时代天街,1580918400,30.760288,103.927097
3501,高新区乐颂居,1580918400,30.560842,104.051404
3502,新津县海悦豪庭二期,1581091200,30.429291,103.828078
3503,龙泉驿区悦龙山,1581091200,30.576711,104.176920
3504,龙泉驿区皇冠国际社区,1581091200,30.578670,104.249761
3505,新都区新神风八座,1581177600,30.778362,104.072100
3506,金堂区怡静湖,1581177600,30.854064,104.387454
3507,东兴区兴盛路阳意宾馆,1581004800,29.605931,105.077481
3508,东兴区北环路兰亭茶室,1581004800,29.614172,105.073703
3509,东兴区太白路天萱茶楼,1581004800,29.575857,105.067336
3510,东兴区新江街道高寺小区11栋,1581004800,29.569091,105.107100
3511,东兴区永福卫生院,1581004800,29.797235,105.346501
3512,东兴区永福镇夏家沟村6组,1581004800,29.802364,105.322610
3513,东兴区绿岛银座5栋,1581004800,29.608522,105.051336
3514,东兴区高梁镇君悦酒楼,1581004800,29.753201,105.256112
3515,东兴区高梁镇鸳鸯村7组,1581004800,29.755584,105.229273
3516,东兴区龙湾半岛宣和茶楼,1581004800,29.603405,105.050535
3517,威远县威远碧水龙湾,1581004800,29.531909,104.661862
3518,威远县新店中心卫生院,1581004800,29.452827,104.685124
3519,威远县新店镇七星园2栋,1581004800,29.453250,104.682289
3520,威远县新店镇长塘村12组,1581004800,29.459642,104.666221
3521,威远县新店镇骑龙1组,1581004800,29.450770,104.685616
3522,市中区世纪滨江17栋,1581004800,29.589873,105.078924
3523,市中区城东街道智慧村,1581004800,29.591428,105.074256
3524,市中区工商街110号,1581004800,29.590512,105.075125
3525,市中区文英街劳动巷59号,1581004800,29.589120,105.075755
3526,市中区白马镇司马桥社区,1581004800,29.539449,105.007561
3527,市中区白马镇政府,1581004800,29.535295,104.996445
3528,市中区白马镇石庙村,1581004800,29.536668,105.041162
3529,市中区白马镇石龙村,1581004800,29.524853,105.035746
3530,市中区龙井州菜市场,1581004800,29.592689,105.074335
3531,市中区民族路民族路198号,1581004800,29.590643,105.066394
3532,资中县归德镇德胜老街84号,1581004800,29.855062,104.753747
3533,资中县球溪镇顺河卫生院,1581004800,29.914335,104.629539
3534,资中县球溪镇顺河场黑沟村6组,1581004800,29.953347,104.652358
3535,资中县银山镇老下街民主社区,1581004800,29.689841,104.983753
3536,资中县顺河杨宗良诊所,1581004800,29.770196,104.858614
3537,资中县顺河菜市场,1581004800,29.586369,105.238581
3538,三台县北坝一城天下,1581004800,31.103613,105.107196
3539,安州区109大院,1581004800,31.546830,104.570972
3540,安州区太阳小区A区,1581004800,31.545059,104.571047
3541,安州区紫薇馨苑A区,1581004800,31.542387,104.573897
3542,江油市中原爱心小区,1581004800,31.747472,104.726479
3543,江油市博文怡康苑,1581004800,31.769978,104.741557
3544,江油市广电大楼,1581004800,31.770744,104.737047
3545,江油市心悦华庭,1581004800,31.759083,104.729233
3546,江油市昌明怡景,1581004800,31.770845,104.742080
3547,江油市明月新城小区,1581004800,31.749185,104.723833
3548,江油市瑞祥苑,1581004800,31.770160,104.736196
3549,江油市顺辉花园城,1581004800,31.759616,104.734585
3550,涪城区一环路西段43号院,1581004800,31.481116,104.739553
3551,涪城区世隆华都,1581004800,31.470998,104.676739
3552,涪城区东方华尔街,1581004800,31.486641,104.743854
3553,涪城区丰谷镇团结自然村,1581004800,31.351335,104.832482
3554,涪城区丰谷镇工农村桂丰园,1581004800,31.360475,104.832003
3555,涪城区丰谷镇石王湾,1581004800,31.362861,104.822039
3556,涪城区丰谷镇绵三路大自然幼儿园,1581004800,31.355016,104.830250
3557,涪城区子云四季阳光,1581004800,31.483734,104.741357
3558,涪城区宏杰花园,1581004800,31.456963,104.757357
3559,涪城区广厦景园小区（北区）,1581004800,31.541475,104.571360
3560,涪城区海天世纪银座,1581004800,31.452871,104.760658
3561,涪城区电子九所生活区,1581004800,31.461411,104.763363
3562,涪城区神州时代名城,1581004800,31.480619,104.660371
3563,涪城区西城都市中心,1581004800,31.485383,104.747205
3564,涪城区西山东路109号,1581004800,31.484566,104.744675
3565,涪城区解放街19号小区,1581004800,31.462005,104.763711
3566,涪城区钧一嘉园,1581004800,31.355432,104.828512
3567,涪城区长虹大道中段6号院,1581004800,31.475820,104.744909
3568,涪城区城郊乡三里停车场,1581004800,31.500273,104.741209
3569,游仙区一环路东段168号,1581004800,31.479631,104.777279
3570,盐亭县安泰名园,1581004800,31.234775,105.396526
3571,盐亭县笔塔明珠,1581004800,31.229790,105.395636
3572,盐亭县长兴社区,1581004800,31.214193,105.396468
3573,盐亭县黄甸定光,1581004800,31.178270,105.451960
3574,科创园区东风北街,1581004800,31.493869,104.731952
3575,科创园区倍特景园,1581004800,31.501203,104.713936
3576,科创园区安昌镇大西街9号,1581004800,31.651155,104.427410
3577,科创园区羊角路,1581004800,31.493869,104.731952
3578,经开区十五中学,1581004800,31.352423,104.832331
